Cave_ID,Cave_String,Year,Date,start_time,end_time,Taken_from_first-last_bird,hours,number_persons,net_length,only_nest_check,Only_during_day,Notebook,Remarks
,MT24_Majjistral_Thomas,2020,13/02/2020,18:20,20:20,NO,2,2,0,NO,NO,14,
,MT09_RM05GC_South,2020,15/02/2020,18:50,21:00,NO,2.15,2,0,NO,NO,15,
,MT09_RM05GC_Central,2020,15/02/2020,18:45,21:00,NO,2.15,2,0,NO,NO,16,
,MT09_RM04A,2020,12/03/2020,18:45,21:00,NO,2.25,2,0,NO,NO,16,
,MT09_RM04AB,2020,12/03/2020,18:45,21:00,NO,2.25,1,0,NO,NO,16,
,MT09_RM04C,2020,12/03/2020,19:00,21:00,NO,2,2,12,NO,NO,15,no birds handled
,MT24_Majjistral_South_4,2020,13/03/2020,18:45,20:45,NO,2,2,0,NO,NO,15,
,MT24_Majjistral_South_3,2020,13/03/2020,18:45,20:45,NO,2,1,0,NO,NO,15,
,MT22_StPauls_WestCave,2020,14/03/2020,13:30,13:45,NO,0.15,1,0,YES,YES,16,
,MT17_Cominotto_4,2020,14/03/2020,18:45,21:00,NO,2.25,2,0,NO,NO,16,
,MT17_Cominotto_8,2020,14/03/2020,18:45,20:30,NO,1.75,1,0,NO,NO,15,
,MT17_Cominotto_9,2020,14/03/2020,18:45,21:00,NO,2.25,1,0,NO,NO,15,3 missed going in cave 9
,MT17_Cominotto,2020,14/03/2020,20:30,20:45,YES,0.25,2,0,NO,NO,16,2 prospectors; behind cave 1 and new burrow between 5 & 6
,MT09_RM05GC_Central,2020,16/03/2020,18:30,20:30,NO,2,3,0,NO,NO,16,
,MT09_RM05BT_Upper,2020,16/03/2020,18:00,20:30,NO,2,2,0,NO,NO,15,
,MT09_RM04AB,2020,18/03/2020,19:00,21:00,YES,2,1,0,NO,NO,15,
,MT09_RM04A,2020,18/03/2020,19:00,21:00,YES,2,1,0,NO,NO,15,
,MT09_RM01,2020,18/03/2020,18:00,20:30,NO,0.75,3,0,YES,NO,16,
,MT09_RM02_Lower,2020,18/03/2020,19:30,20:00,NO,0.5,2,0,NO,NO,16,
,MT24_Majjistral_Subt,2020,19/03/2020,10:50,11:05,NO,0.1,1,0,YES,YES,15,
,MT24_Majjistral_South_1,2020,19/03/2020,11:50,12:05,NO,0.1,1,0,YES,YES,15,
,MT24_Majjistral_NS2_NS3,2020,19/03/2020,12:35,12:45,NO,0.1,1,0,YES,YES,15,
,MT22_StPauls_WestCave,2020,19/03/2020,19:05,21:05,NO,2,2,0,NO,NO,16,
,MT22_StPauls_Nestboxledge,2020,19/03/2020,18:40,21:10,NO,0.1,2,0,YES,NO,16,
,MT09_RM05BT_Upper,2020,20/03/2020,18:15,20:45,NO,2.25,2,0,NO,NO,15,
,MT09_RM05GC_Central,2020,20/03/2020,19:00,20:30,YES,1.5,2,0,NO,NO,16,
,MT09_RM01,2020,23/03/2020,14:30,14:55,NO,0.25,1,0,YES,YES,16,
,MT22_StPauls_WestCave,2020,23/03/2020,19:00,20:25,NO,1.41,2,0,NO,NO,16,
,MT22_StPauls_Nestboxledge,2020,23/03/2020,18:50,20:35,NO,0.1,2,0,NO,YES,16,
,MT09_RM05GC_Central,2020,27/03/2020,19:00,20:30,YES,1.5,2,0,NO,NO,15,
,MT09_RM05GC_South,2020,27/03/2020,20:25,20:40,YES,0.1,2,0,NO,NO,15,
,MT24_Majjistral_South_1,2020,27/03/2020,18:45,18:50,NO,0.1,1,0,YES,YES,16,
,MT24_Majjistral_South_4,2020,27/03/2020,18:55,20:30,NO,1.5,2,0,NO,NO,16,
,MT27_Babu,2020,31/03/2020,10:15,10:30,NO,0.25,2,0,YES,YES,15,
,MT24_Majjistral_Eggshell,2020,01/04/2020,20:00,22:00,NO,2,2,0,NO,NO,15,
,MT24_Majjistral_South_4,2020,01/04/2020,20:00,22:00,NO,2,2,0,NO,NO,16,
,MT24_Majjistral_South_1,2020,01/04/2020,20:00,22:00,NO,2,1,0,NO,NO,14,
,MT09_RM01,2020,06/04/2020,11:00,11:15,NO,0.25,2,0,YES,YES,15,
,MT24_Majjistral_South_4,2020,10/04/2020,20:30,22:50,NO,2.3,2,0,NO,NO,16,
,MT24_Majjistral_South_1,2020,10/04/2020,20:30,22:40,NO,2,1,0,NO,NO,14,
,MT24_Majjistral_Eggshell,2020,10/04/2020,20:15,23:15,NO,1,3,0,NO,NO,15,
,MT24_Majjistral_Thomas,2020,10/04/2020,20:15,23:15,NO,2,3,0,NO,NO,15,
,MT24_Majjistral_South_3,2020,10/04/2020,21:00,22:45,NO,0.2,1,0,NO,NO,16,
,MT24_Majjistral_South_6,2020,10/04/2020,22:55,23:05,YES,0.01,1,0,NO,NO,16,via ferrata
,MT22_StPauls_WestCave,2020,11/04/2020,20:30,22:00,NO,1.5,2,0,NO,NO,15,
,MT27_Babu,2020,12/04/2020,09:20,09:50,NO,0.5,2,0,YES,YES,15,
,MT09_RM04A,2020,14/04/2020,20:30,22:30,NO,2,2,0,NO,NO,15,
,MT09_RM04AB,2020,14/04/2020,20:30,22:30,NO,2,1,0,NO,NO,15,
,MT09_RM01,2020,14/04/2020,19:10,19:30,NO,0.25,2,0,YES,YES,16,
,MT09_RM05BT_Upper,2020,14/04/2020,20:20,22:20,NO,2,2,0,NO,NO,16,
,MT24_Majjistral_NS2_NS3,2020,17/04/2020,19:55,20:10,YES,0.1,2,0,YES,YES,14,
,MT24_Majjistral_South_4,2020,17/04/2020,20:30,23:00,NO,2.5,1,0,NO,NO,15,
,MT24_Majjistral_South_1,2020,17/04/2020,20:30,22:50,NO,2,1,0,NO,NO,15,
,MT09_RM05GC_South,2020,17/04/2020,20:30,23:05,NO,2.5,1,0,NO,NO,16,
,MT09_RM05GC_Central,2020,17/04/2020,20:45,23:10,YES,2.25,1,0,NO,NO,16,
,MT27_Babu,2020,18/04/2020,12:15,13:10,NO,0.75,2,0,YES,YES,16,
,MT22_StPauls_MainCave,2020,18/04/2020,20:30,22:45,NO,2.25,2,24,NO,NO,17,
,MT22_StPauls_WestCave,2020,18/04/2020,20:25,22:30,NO,2,1,0,NO,NO,15,
,MT09_RM04A,2020,21/04/2020,20:45,22:20,NO,1.5,2,0,NO,NO,16,
,MT09_RM01,2020,21/04/2020,18:30,18:50,NO,0.2,2,0,YES,YES,15,
,MT09_RM05BT_Upper,2020,21/04/2020,20:30,22:20,NO,1.75,1,0,NO,NO,15,
,MT09_RM05BT_Lower,2020,21/04/2020,20:30,22:20,NO,1.75,1,0,NO,NO,15,
,MT24_Majjistral_South_4,2020,22/04/2020,20:30,22:30,NO,2,1,0,NO,NO,15,
,MT24_Majjistral_South_1,2020,22/04/2020,20:20,22:50,NO,2.3,2,0,NO,NO,15,no birds
,MT24_Majjistral_Eggshell,2020,24/04/2020,20:30,23:15,NO,2.75,1,0,NO,NO,15,
,MT24_Majjistral_Thomas,2020,24/04/2020,20:30,23:15,NO,2.5,1,0,NO,NO,15,
,MT24_Majjistral_Subt,2020,24/04/2020,19:25,19:35,NO,0.1,1,0,YES,YES,16,
,MT24_Majjistral_South_1,2020,24/04/2020,19:55,20:05,NO,0.1,1,0,YES,YES,16,
,MT24_Majjistral_South_4,2020,24/04/2020,20:40,23:05,NO,2.3,1,0,NO,NO,16,
,MT09_RM01,2020,27/04/2020,20:30,23:45,NO,3,3,12,NO,NO,15,
,MT09_RM04A,2020,27/04/2020,20:50,22:30,NO,1.6,1,0,NO,NO,17,
,MT09_RM04AB,2020,27/04/2020,20:50,22:30,NO,1.6,1,0,NO,NO,17,
,MT17_Cominotto_1,2020,28/04/2020,20:40,22:15,NO,1.5,1,0,NO,NO,17,
,MT17_Cominotto_3,2020,28/04/2020,20:40,22:15,NO,1.5,1,0,NO,NO,17,
,MT17_Cominotto_4,2020,28/04/2020,21:00,22:15,NO,1.25,1,0,NO,NO,16,
,MT17_Comino_Treasure,2020,05/05/2020,14:00,14:20,NO,0.1,2,0,YES,YES,16,
,MT09_RM04A,2020,09/05/2020,20:30,22:30,NO,2,1,0,NO,NO,17,
,MT09_RM04AB,2020,09/05/2020,20:30,22:30,NO,2,1,0,NO,NO,17,
,MT09_RM05BT_Upper,2020,09/05/2020,20:50,22:30,NO,1.6,1,0,NO,NO,15,
,MT24_Majjistral_South_4,2020,11/05/2020,20:45,23:15,NO,2.5,1,0,NO,NO,16,
,MT24_Majjistral_South_1,2020,11/05/2020,20:45,23:00,NO,2,1,0,NO,NO,16,not ringing new birds
,MT24_Majjistral_Eggshell,2020,11/05/2020,20:30,23:15,NO,2.5,1,0,NO,NO,15,
,MT24_Majjistral_Thomas,2020,11/05/2020,20:30,23:15,NO,2.5,1,0,NO,NO,15,
,MT09_RM03_North,2020,12/05/2020,21:00,23:00,NO,2,1,12,NO,NO,15,
,MT09_RM03_South,2020,12/05/2020,21:00,23:00,NO,2,1,12,NO,NO,15,
,MT09_RM04A,2020,14/05/2020,21:00,22:00,NO,1,1,0,NO,NO,14,
,MT09_RM05BT_Upper,2020,14/05/2020,20:50,22:10,NO,1.3,1,0,NO,NO,17,
,MT09_RM05BT_Lower,2020,14/05/2020,21:00,22:05,NO,0.75,1,0,NO,NO,17,
,MT09_RM01,2020,14/05/2020,21:00,23:00,NO,2,1,0,NO,NO,16,no birds handled
,MT09_RM05BT_Upper,2020,19/05/2020,20:55,00:00,NO,3,1,0,NO,NO,17,
,MT09_RM05BT_Lower,2020,19/05/2020,20:55,22:45,NO,1.5,1,0,NO,NO,14,
,MT09_RM04A,2020,19/05/2020,21:00,23:30,NO,2,1,0,NO,NO,15,
,MT09_RM04B,2020,19/05/2020,22:00,23:00,NO,0.25,1,0,NO,NO,15,
,MT09_RM04AB,2020,19/05/2020,21:00,22:00,NO,1,1,0,NO,NO,15,
,MT09_RM04C,2020,19/05/2020,22:00,23:00,NO,0.5,1,0,NO,NO,15,
,MT09_RM01,2020,19/05/2020,23:30,00:00,NO,0.1,1,0,YES,NO,15,
,MT09_RM04C,2020,22/05/2020,21:00,23:45,NO,2.75,2,0,NO,NO,17,
,MT09_RM04A,2020,22/05/2020,21:00,23:59,NO,3,1,0,NO,NO,15,
,MT09_RM05BT_Upper,2020,22/05/2020,21:00,23:59,NO,3,1,0,NO,NO,18,
,MT17_Cominotto_1,2020,23/05/2020,20:55,22:55,NO,2,1,0,NO,NO,18,
,MT17_Cominotto_2,2020,23/05/2020,20:55,22:55,NO,2,1,0,NO,NO,18,
,MT17_Cominotto_3,2020,23/05/2020,20:55,22:55,NO,2,1,0,NO,NO,18,
,MT17_Cominotto_4,2020,23/05/2020,20:55,22:55,NO,2,2,0,NO,NO,15,
,MT17_Cominotto_9,2020,23/05/2020,20:55,22:55,NO,2,2,0,NO,NO,17,
,MT09_RM04D,2020,24/05/2020,20:45,22:05,NO,1,2,0,NO,NO,18,
,MT09_RM04B,2020,24/05/2020,23:15,23:45,YES,0.25,2,0,NO,NO,18,
,MT09_RM05BT_Upper,2020,24/05/2020,21:05,23:15,NO,2,1,0,NO,NO,15,
,MT09_RM05GC_Central,2020,26/05/2020,21:00,23:30,NO,2.5,2,0,NO,NO,17,
,MT09_RM03_North,2020,26/05/2020,21:00,23:10,NO,2.25,2,12,NO,NO,18,
,MT09_RM03_South,2020,26/05/2020,21:00,23:10,NO,2.25,2,12,NO,NO,18,
,MT24_Majjistral_NorthCave,2020,28/05/2020,12:00,12:30,NO,0.5,1,0,YES,YES,19,
,MT22_StPauls_WestCave,2020,29/05/2020,20:50,23:25,NO,2.5,1,0,NO,NO,19,
,MT22_StPauls_MainCave,2020,29/05/2020,21:00,23:30,NO,2.5,3,24,NO,NO,17,
,MT09_RM03_Spiderman,2020,02/06/2020,18:00,18:30,NO,0.5,2,0,YES,YES,18,
,MT27_Babu,2020,02/06/2020,22:00,23:30,YES,1.5,2,0,NO,NO,18,
,MT09_RM05BT_Upper,2020,03/06/2020,21:00,23:45,NO,2.75,2,0,NO,NO,17,
,MT09_RM04C,2020,03/06/2020,21:00,23:45,NO,2.75,1,0,NO,NO,19,
,MT09_RM05BT_Upper,2020,08/06/2020,21:00,23:20,NO,2.25,1,0,NO,NO,17,
,MT09_RM05GC_South,2020,08/06/2020,21:00,23:45,NO,2.75,2,0,NO,NO,17,
,MT09_RM05GC_Central,2020,08/06/2020,23:30,00:00,NO,0.5,2,0,NO,NO,17,
,MT09_RM04A,2020,08/06/2020,21:00,23:30,NO,2.5,1,0,NO,NO,18,
,MT09_RM04C,2020,08/06/2020,20:40,22:45,YES,2,2,12,NO,NO,19,
,MT09_RM05GC_Central,2020,10/06/2020,21:00,22:00,NO,1,2,0,NO,NO,19,
,MT09_RM05BT_Upper,2020,10/06/2020,22:55,23:50,NO,0.8,2,0,NO,NO,19,
,MT09_RM05GC_South,2020,10/06/2020,21:45,22:00,YES,0.1,1,0,NO,NO,19,
,MT17_Comino_Treasure,2020,11/06/2020,18:00,18:30,NO,0.5,2,0,YES,YES,19,
,MT17_Cominotto_1,2020,11/06/2020,21:00,23:40,NO,2,1,0,NO,NO,17,
,MT17_Cominotto_2,2020,11/06/2020,21:00,23:40,NO,2.6,2,4,NO,NO,17,
,MT17_Cominotto_3,2020,11/06/2020,21:00,23:15,NO,2,1,0,NO,NO,17,
,MT17_Cominotto_4,2020,11/06/2020,21:00,23:10,YES,2,2,0,NO,NO,18,
,MT17_Cominotto_8,2020,11/06/2020,21:00,23:00,NO,2,1,0,NO,NO,19,
,MT17_Cominotto_9,2020,11/06/2020,21:00,23:00,NO,2,1,0,NO,NO,19,
,MT27_Hasan,2020,16/06/2020,22:00,23:30,NO,1,3,0,NO,NO,19,
,MT09_RM05BT_Upper,2020,17/06/2020,20:15,23:30,NO,0.3,2,0,YES,NO,19,
,MT09_RM04B,2020,17/06/2020,22:50,22:55,YES,0.1,1,0,YES,NO,19,
,MT09_RM02_Lower,2020,17/06/2020,21:00,21:10,YES,0.2,2,0,YES,YES,18,
,MT09_RM01,2020,17/06/2020,21:40,23:40,NO,2,2,0,NO,NO,18,
,MT24_Majjistral_South_4,2020,18/06/2020,21:15,22:45,NO,1.5,1,0,NO,NO,18,
,MT24_Majjistral_South_1,2020,18/06/2020,22:00,22:10,NO,0.1,1,0,YES,NO,19,
,MT24_Majjistral_Eggshell,2020,18/06/2020,20:30,20:45,NO,0.1,1,0,YES,YES,19,
,MT24_Majjistral_Subt,2020,18/06/2020,21:00,21:15,NO,0.1,1,0,YES,NO,19,
,MT24_Delli_Mheadland,2020,23/06/2020,22:30,23:00,YES,0.5,2,0,NO,NO,18,
,MT24_Cumnija_North,2020,25/06/2020,21:00,22:30,NO,0.5,2,0,NO,NO,19,
,MT24_Cumnija_South,2020,25/06/2020,21:15,22:30,NO,0.5,3,0,NO,NO,17,
,MT24_Majjistral_NorthCave,2020,25/06/2020,20:00,20:30,NO,0.5,2,0,YES,YES,19,
,MT09_RM04D,2020,26/06/2020,20:50,22:20,NO,1.5,2,0,NO,NO,19,
,MT09_RM04C,2020,26/06/2020,22:40,23:00,YES,0.25,2,0,NO,NO,19,
,MT09_RM04B,2020,26/06/2020,23:25,23:55,YES,0.25,2,0,YES,NO,19,
,MT09_RM04A,2020,26/06/2020,23:45,23:59,YES,0.2,2,0,NO,NO,19,
,MT09_RM05GC_North,2020,26/06/2020,21:00,22:00,YES,1,2,0,NO,NO,17,
,MT09_RM05GC_Central,2020,26/06/2020,21:30,23:00,YES,1,2,0,NO,NO,17,
,MT09_RM05GC_South,2020,26/06/2020,23:00,23:30,YES,0.5,2,0,NO,NO,17,
,MT22_StPauls_MainCave,2020,27/06/2020,21:00,23:15,NO,2.25,2,0,NO,NO,19,
,MT22_StPauls_WestCave,2020,27/06/2020,21:15,23:15,NO,2,2,0,NO,NO,17,
,MT09_RM03,2020,28/06/2020,20:45,22:15,YES,1.25,4,0,NO,NO,19,
,MT09_RM01_Lower,2020,28/06/2020,22:45,23:59,YES,0.5,4,0,NO,NO,19,
,MT09_RM02_Lower,2020,28/06/2020,22:59,23:59,YES,1,4,0,NO,NO,19,
,MT09_RM01,2020,29/06/2020,00:00,01:00,NO,1,4,0,NO,NO,19,
,MT09_RM03,2020,30/06/2020,15:45,15:50,YES,0.1,1,0,YES,YES,19,
,MT17_Comino_Shelf,2020,30/06/2020,17:30,19:30,NO,2,3,0,YES,YES,17,
,MT17_Cominotto_2,2020,30/06/2020,21:15,23:45,NO,2.5,2,3,NO,NO,17,
,MT17_Cominotto_1,2020,30/06/2020,21:15,00:00,NO,2.5,2,0,NO,NO,17,
,MT17_Cominotto_7,2020,30/06/2020,21:15,23:20,YES,0.5,1,0,NO,NO,19,roaming
,MT17_Cominotto_9,2020,30/06/2020,21:15,23:15,NO,0.5,1,0,NO,NO,17,roaming
,MT09_RM05GC_North,2020,02/07/2020,21:00,21:30,YES,0.5,1,0,NO,NO,19,
,MT09_RM05GC_Central,2020,02/07/2020,21:15,22:00,YES,0.5,1,0,NO,NO,19,
,MT09_RM05GC_South,2020,02/07/2020,21:00,00:45,YES,2.5,1,0,NO,NO,17,
,MT09_RM05GC_South,2020,06/07/2020,21:15,23:30,NO,2,2,0,NO,NO,18,
,MT09_RM02_Lower,2020,06/07/2020,21:00,22:00,NO,0.75,3,0,NO,NO,17,
,MT09_RM01_Lower,2020,06/07/2020,22:00,22:15,YES,0.2,2,0,NO,NO,17,
,MT09_RM02_Caves,2020,06/07/2020,21:20,21:30,YES,0.1,3,0,NO,NO,17,
,MT09_RM01,2020,06/07/2020,22:00,23:15,YES,1,3,0,NO,NO,17,
,MT24_Majjistral_South_1,2020,14/07/2020,21:30,21:40,YES,0.1,3,0,NO,NO,19,other caves of Majjistral main & South also checked
,MT09_RM04A,2021,28/02/2021,18:20,19:45,NO,1.5,1,0,NO,NO,17,
,MT09_RM04B,2021,28/02/2021,18:20,19:30,NO,1,1,0,NO,NO,17,
,MT09_RM04A,2021,03/03/2021,18:30,20:05,NO,1.5,1,0,NO,NO,18,
,MT09_RM04AB,2021,03/03/2021,18:30,20:05,NO,1.5,1,0,NO,NO,18,
,MT09_RM04B,2021,03/03/2021,18:30,20:00,NO,1.5,1,0,NO,NO,18,
,MT09_RM04A,2021,06/03/2021,18:00,21:05,NO,3,1,0,NO,NO,17,
,MT09_RM04C,2021,06/03/2021,18:30,20:50,NO,2,2,12,NO,NO,18,
,MT09_RM04A,2021,10/03/2021,19:00,20:30,YES,1.5,2,0,NO,NO,18,
,MT09_RM04AB,2021,10/03/2021,19:00,20:30,YES,1.5,2,0,NO,NO,18,
,MT09_RM05BT_Upper,2021,10/03/2021,19:00,20:45,NO,1.75,2,0,NO,NO,17,
,MT09_RM01_Lower,2021,18/03/2021,18:45,20:50,NO,2,2,0,NO,NO,18,
,MT09_RM01,2021,18/03/2021,17:00,21:15,NO,2.5,2,0,NO,NO,17,
,MT22_StPauls_WestCave,2021,26/03/2021,12:50,13:10,NO,0.1,1,0,YES,YES,17,
,MT24_Majjistral_South_4,2021,29/03/2021,19:05,20:15,NO,1.1,2,0,NO,NO,21,
,MT24_Majjistral_Eggshell,2021,29/03/2021,19:45,22:20,NO,2.5,2,0,NO,NO,20,
,MT27_Babu,2021,30/03/2021,19:30,21:30,NO,2,3,0,NO,NO,21,
,MT09_RM05GC_Central,2021,02/04/2021,20:00,22:40,NO,2.6,2,0,NO,NO,21,
,MT09_RM05GC_South,2021,02/04/2021,20:15,22:45,NO,2.5,2,0,NO,NO,21,
,MT09_RM04A,2021,02/04/2021,20:00,23:00,NO,3,1,0,NO,NO,18,
,MT09_RM04AB,2021,02/04/2021,20:00,22:30,NO,2.5,1,0,NO,NO,18,
,MT09_RM04B,2021,02/04/2021,20:00,22:50,NO,2.5,1,0,NO,NO,18,
,MT09_RM05BT_Upper,2021,06/04/2021,20:55,22:30,NO,1.5,2,0,NO,NO,20,
,MT09_RM01,2021,06/04/2021,19:30,20:20,NO,0.8,4,0,YES,YES,20,
,MT09_RM01_Lower,2021,06/04/2021,20:30,22:30,NO,2,2,0,NO,NO,17,
,MT24_Majjistral_South_4,2021,14/04/2021,20:30,22:45,NO,2.25,2,0,NO,NO,20,
,MT24_Majjistral_Eggshell,2021,14/04/2021,19:00,19:30,NO,0.5,1,0,YES,YES,20,
,MT24_Majjistral_South_3,2021,14/04/2021,20:30,20:40,NO,0.17,1,2,YES,YES,20,
,MT24_Majjistral_South_1,2021,14/04/2021,20:15,22:30,NO,2,1,0,NO,NO,18,
,MT27_Babu,2021,18/04/2021,14:20,15:50,NO,1.5,2,0,YES,YES,21,
,MT09_RM01,2021,19/04/2021,21:00,22:40,NO,1.66,2,0,NO,NO,20,
,MT27_Babu,2021,20/04/2021,19:20,19:50,NO,0.5,2,0,YES,NO,21,
,MT27_Hasan,2021,20/04/2021,21:00,21:30,NO,0.5,2,0,YES,NO,21,
,MT24_Majjistral_Eggshell,2021,21/04/2021,19:30,22:00,NO,2.5,4,0,NO,NO,20,
,MT24_Majjistral_NorthCave,2021,25/04/2021,18:30,18:45,NO,0.25,3,0,YES,YES,20,
,MT09_RM01,2021,27/04/2021,14:30,16:00,NO,1.5,5,0,NO,YES,20,
,MT24_Majjistral_Eggshell,2021,28/04/2021,20:00,22:50,NO,3.33,1,0,NO,NO,20,
,MT24_Majjistral_Thomas,2021,28/04/2021,20:30,22:50,NO,3.33,2,0,NO,NO,20,
,MT24_Majjistral_South_4,2021,28/04/2021,20:30,23:00,NO,3.5,2,0,NO,NO,19,
,MT09_RM05GC_Central,2021,29/04/2021,20:50,23:30,NO,2.66,2,0,NO,NO,21,
,MT09_RM05GC_South,2021,29/04/2021,20:50,23:30,NO,2.66,2,0,NO,NO,19,
,MT09_RM05BT_Upper,2021,29/04/2021,20:30,23:30,NO,3,3,0,NO,NO,20,
,MT09_RM05BT_Lower,2021,29/04/2021,20:30,23:30,NO,3,1,0,NO,NO,18,
,MT27_Babu,2021,01/05/2021,20:15,22:30,NO,2.25,2,0,NO,NO,19,
,MT17_Cominotto_1,2021,03/05/2021,20:30,00:00,NO,3.5,2,6,NO,NO,21,
,MT17_Cominotto_2,2021,03/05/2021,20:30,00:00,NO,3.5,2,0,NO,NO,21,
,MT17_Cominotto_3,2021,03/05/2021,20:30,00:00,NO,3.5,2,0,NO,NO,21,
,MT09_RM05BT_Upper,2021,04/05/2021,20:30,22:30,NO,2,2,0,NO,NO,20,
,MT09_RM01,2021,04/05/2021,23:15,00:45,NO,1.5,2,0,NO,NO,20,
,MT22_StPauls_WestCave,2021,06/05/2021,20:50,23:35,NO,3.75,1,0,NO,NO,17,
,MT22_StPauls_MainCave,2021,06/05/2021,20:45,23:45,NO,3,2,24,NO,NO,18,
,MT24_Majjistral_South_4,2021,07/05/2021,20:40,00:20,NO,4.66,2,0,NO,NO,17,
,MT24_Majjistral_Thomas,2021,07/05/2021,20:30,00:10,NO,2.17,2,0,NO,NO,20,
,MT24_Majjistral_Eggshell,2021,07/05/2021,20:30,00:45,NO,3.25,1,0,NO,NO,20,
,MT24_Majjistral_South_6,2021,08/05/2021,23:10,23:20,NO,0.17,2,0,NO,NO,17,
,MT24_Majjistral_South_4,2021,08/05/2021,20:40,23:00,NO,2.33,2,0,NO,NO,17,
,MT24_Majjistral_Thomas,2021,08/05/2021,20:30,00:00,NO,3.5,2,0,NO,NO,20,
,MT24_Majjistral_Eggshell,2021,08/05/2021,20:30,23:30,NO,3,1,0,NO,NO,20,
,MT17_Cominotto_2,2021,10/05/2021,20:35,00:35,NO,4,2,6,NO,NO,21,
,MT17_Cominotto_1,2021,10/05/2021,20:35,00:35,NO,4,1,6,NO,NO,18,
,MT17_Cominotto_3,2021,10/05/2021,20:35,00:35,NO,4,1,0,NO,NO,18,
,MT09_RM05GC_Central,2021,11/05/2021,23:10,23:15,YES,0.0833333,1,0,YES,NO,17,
,MT24_Majjistral_Thomas,2021,11/05/2021,20:30,00:00,NO,3.5,1,0,NO,NO,20,
,MT24_Majjistral_Eggshell,2021,11/05/2021,20:30,00:00,NO,3.5,1,0,NO,NO,20,
,MT09_RM04A,2021,11/05/2021,20:30,23:45,NO,3.25,1,0,NO,NO,18,
,MT09_RM04AB,2021,11/05/2021,20:30,23:45,NO,3.25,1,0,NO,NO,18,
,MT09_RM04B,2021,11/05/2021,20:30,23:45,NO,3.25,1,0,NO,NO,18,
,MT09_RM05BT_Lower,2021,12/05/2021,20:30,22:30,NO,1.5,1,0,NO,NO,19,21:10-21:25 not present
,MT09_RM05BT_Upper,2021,12/05/2021,20:30,23:45,NO,3.25,3,0,NO,NO,20,
,MT09_RM05BT_Upper,2021,13/05/2021,20:45,23:30,NO,2.5,2,0,NO,NO,20,
,MT17_Cominotto_2,2021,13/05/2021,20:45,00:05,NO,3.33,2,6,NO,NO,21,
,MT17_Cominotto_1,2021,13/05/2021,20:45,00:05,NO,3.33,2,6,NO,NO,18,
,MT17_Cominotto_3,2021,13/05/2021,20:45,00:05,NO,3.33,2,0,NO,NO,18,
,MT09_RM05BT_Upper,2021,14/05/2021,20:50,23:10,NO,2.33,2,0,NO,NO,19,
,MT09_RM05BT_Lower,2021,14/05/2021,22:17,22:22,YES,0.0833333,2,0,NO,NO,19,
,MT09_RM01,2021,14/05/2021,00:45,01:50,NO,1.17,3,0,NO,NO,20,
,MT24_Majjistral_Eggshell,2021,14/05/2021,20:45,02:40,NO,6.25,1,0,NO,NO,20,
,MT24_Majjistral_Thomas,2021,14/05/2021,20:45,02:40,NO,6.25,2,0,NO,NO,20,
,MT09_RM01,2021,15/05/2021,00:20,00:55,NO,0.416,2,0,NO,NO,19,
,MT24_Majjistral_Eggshell,2021,16/05/2021,20:45,01:00,NO,4.25,1,0,NO,NO,20,
,MT24_Majjistral_Thomas,2021,16/05/2021,20:45,00:40,NO,3.917,1,0,NO,NO,20,
,MT24_Majjistral_South_4,2021,16/05/2021,20:40,00:45,NO,4.083,2,0,NO,NO,19,
,MT09_RM05BT_Upper,2021,17/05/2021,21:00,23:00,NO,2,1,0,NO,NO,20,
,MT09_RM05BT_Lower,2021,17/05/2021,21:00,23:00,NO,2,1,0,NO,NO,20,
,MT09_RM05BT_Lower,2021,17/05/2021,22:35,22:40,YES,0.17,2,0,NO,NO,20,
,MT17_Cominotto_2,2021,17/05/2021,20:45,00:45,NO,4,2,6,NO,NO,21,
,MT17_Cominotto_1,2021,17/05/2021,20:45,00:45,NO,4,1,6,NO,NO,18,
,MT17_Cominotto_3,2021,17/05/2021,20:45,00:45,NO,4,1,0,NO,NO,18,
,MT09_RM01,2021,18/05/2021,00:05,01:25,NO,1.33,2,0,NO,NO,20,
,MT24_Majjistral_Thomas,2021,18/05/2021,20:30,23:20,NO,2.83,1,0,NO,NO,20,
,MT09_RM05BT_Upper,2021,18/05/2021,20:40,23:30,NO,2.83,2,0,NO,NO,21,
,MT24_Majjistral_Eggshell,2021,18/05/2021,20:30,23:15,NO,2.75,1,0,NO,NO,19,
,MT24_Majjistral_South_4,2021,18/05/2021,20:30,23:15,NO,2.75,2,0,NO,NO,18,
,MT24_Majjistral_Eggshell,2021,19/05/2021,20:45,03:30,NO,6.75,1,0,NO,NO,19,20
,MT24_Majjistral_Thomas,2021,19/05/2021,20:45,03:20,NO,6.58,1,0,NO,NO,20,
,MT09_RM01,2021,19/05/2021,00:10,00:50,NO,0.66,2,0,NO,NO,21,
,MT09_RM01_Lower,2021,19/05/2021,00:50,01:05,NO,0.25,2,0,NO,NO,21,
,MT09_RM02,2021,19/05/2021,01:10,01:20,NO,0.17,2,0,NO,NO,21,
,MT09_RM01,2021,19/05/2021,01:20,01:50,NO,0.5,2,0,NO,NO,21,
,MT24_Majjistral_South_4,2021,19/05/2021,20:40,03:00,NO,6.33,2,0,NO,NO,18,
,MT24_Majjistral_Eggshell,2021,20/05/2021,21:00,01:30,NO,4.5,2,0,NO,NO,,
